cop,act_name,street,city,state,zip,lat,lon,phone,url1,url2,brand1,brand2,brand3,brand4,brand5,brand6
TRUE,BMW Cleveland,6135 Kruse Dr,Solon,OH,44139-2375,41.3926021,-81.4420259,(440)542-0600,www.bmwcleveland.com,,BMW,,,,,
TRUE,BMW Concord,1967 Market St,Concord,CA,94520-2626,37.975403,-122.0438415,(925)682-3577,www.bmwconcord.com,,BMW,,,,,
TRUE,BMW Encinitas,1302 Encinitas Blvd,Encinitas,CA,92024-2844,33.0462,-117.2619,(760)753-6301,www.bmwencinitas.com,,BMW,,,,,
TRUE,BMW Fresno,7171 N Palm Ave,Fresno,CA,93650-1082,36.83994,-119.808235,(559)447-6700,www.bmwfresno.net,www.bmwfresno.com,BMW,,,,,
TRUE,BMW Gallery,920 Boston Providence Tpke,Norwood,MA,02062-4742,42.181036,-71.188942,(781)762-2691,www.bmwgallerynorwood.com,,BMW,,,,,
TRUE,BMW Mt. Kisco,250 Kisco Ave,Mount Kisco,NY,10549-1008,41.217585,-73.7257,(914)241-4444,www.bmwmtkisco.com,,BMW,,,,,
TRUE,BMW North Scottsdale,18018 North Scottsdale Rd.,Phoenix,AZ,85054-6139,33.64891,-111.92604,(877)705-3224,www.bmwnorthscottsdale.com,,BMW,,,,,
TRUE,BMW Northwest,4011 20th St E,Tacoma,WA,98424-1819,47.239108,-122.3734689,(866)529-3254,www.bmwnorthwest.com,,BMW,,,,,
TRUE,BMW of Albany,801 E Oglethorpe Blvd,Albany,GA,31705-2752,31.573489,-84.132432,(229)883-2040,www.bmwofalbany.com,,BMW,,,,,
TRUE,BMW of Alexandria,499 S Pickett St,Alexandria,VA,22304-4705,38.808065,-77.127737,(703)684-8500,www.bmwofalexandria.com,,BMW,,,,,
TRUE,BMW of Anchorage,730 E 5th Ave,Anchorage,AK,99501-2733,61.2179,-149.8682,(877)583-5028,www.bmwofanchorage.com,,BMW,,,,,
TRUE,BMW of Ann Arbor,501 Auto Mall Dr,Ann Arbor,MI,48103,42.28616,-83.81166,(888) 879-0940,www.bmwofannarbor.com,,BMW,,,,,
TRUE,BMW of Annapolis,31 Old Mill Bottom Rd N,Annapolis,MD,21409-5431,39.0237,-76.477462,(410)349-9312,www.mybmwannapolis.com,www.bmwofannapolis.com,BMW,,,,,
TRUE,BMW of Annapolis Collision Center,31 OId Mill Bottom Rd.,Annapolis,MD,21409,39.021389,-76.479228,(888) 711-8313,www.bmwminicollision.com,,BMW,,,,,
TRUE,BMW of Arlington,1105 E Lamar Blvd,Arlington,TX,76011-4344,32.764952,-97.094717,(817)436-5700,www.bmwofarlington.com,,BMW,,,,,
TRUE,BMW of Arlington Collision Center,401 N Collins St,Arlington,TX,76011,32.740092,-97.097392,(888) 753-0193,www.bmwofarlingtoncollision.com,,BMW,,,,,
TRUE,BMW of Asheville,649 New Airport Rd,Fletcher,NC,28732-8619,35.43908,-82.53637,(828)681-9900,www.bmwofasheville.com,,BMW,,,,,
TRUE,BMW of Atlantic City,6037 Black Horse Pike,Egg Harbor Township,NJ,08234-4801,39.435635,-74.614037,(609)568-9200,www.BMWAtlanticCity.com,,BMW,,,,,
TRUE,BMW of Austin,7011 McNeil Dr,Austin,TX,78729-7687,30.436423,-97.762271,(512)343-3500,www.bmwofaustin.com,,BMW,,,,,
TRUE,BMW of Bakersfield,5400 Gasoline Alley Dr,Bakersfield,CA,93313-3216,35.305438,-119.03551,(661)835-8900,www.bmwofbakersfield.com,,BMW,,,,,
TRUE,BMW of Bayside,24721 Northern Blvd,Douglaston,NY,11362-1168,40.7668,-73.7395,(877)244-9910,www.bmwbayside.com,,BMW,,,,,
TRUE,BMW of Beaumont,1855 Interstate 10 S,Beaumont,TX,77701-4761,30.0588,-94.1353,(409)840-2000,www.bmwofbeaumont.com,,BMW,,,,,
TRUE,BMW of Bel Air,1705 Conowingo Rd,Bel Air,MD,21014-1815,39.5718636,-76.3540739,(443)640-1000,www.bmwbelair.com,www.bmwofbelair.com,BMW,,,,,
TRUE,BMW of Bellevue,13617 Northup Way,Bellevue,WA,98005-2031,47.628,-122.1553,(425)643-4544,www.bmwbellevue.com,,BMW,,,,,
TRUE,BMW of Bend,1045 SE 3rd St,Bend,OR,97702-2142,44.039767,-121.303952,(541)382-1711,www.kendallbmwofbend.com,,BMW,,,,,
TRUE,BMW of Bloomfield,425 Bloomfield Ave,Bloomfield,NJ,07003-4834,40.788846,-74.194903,(973)748-8200,www.bmwofbloomfield.com,,BMW,,,,,
TRUE,BMW of Bloomington,1604 Commerce Parkway,Bloomington,IL,61704-9608,40.457581,-88.974876,(309)661-2691,www.bmwofbloomington.com,,BMW,,,,,
TRUE,BMW of Boston,"1168 Commonwealth Ave,",Boston,MA,2134,42.3501884,-71.1280719,(877) 283-4516,www.herbchambersbmwofboston.com,,BMW,,,,,
TRUE,BMW of Bowling Green,325 Three Springs Rd,Bowling Green,KY,42104-7552,36.935224,-86.42151,(270)745-0001,www.bmwofbowlinggreen.com,,BMW,,,,,
TRUE,BMW of Bridgeport,43 North Ave,Bridgeport,CT,06606-5120,41.2022,-73.1901,(203)334-1672,www.bmwofbridgeport.com,,BMW,,,,,
TRUE,BMW of Bridgewater,655 Route 202/206,Bridgewater,NJ,08807-1762,40.600745,-74.62395,(908)287-1800,www.bridgewaterbmw.com,,BMW,,,,,
TRUE,BMW of Cape Cod,500 Yarmouth Rd,Hyannis,MA,02601-2047,41.6662842,-70.2714719,(888)306-0995,www.bmwofcapecod.com,,BMW,,,,,
TRUE,BMW of Catonsville,6700 Baltimore National Pike,Baltimore,MD,21228-3909,39.288892,-76.769425,(410)744-2000,www.bmwofcatonsville.com,,BMW,,,,,
TRUE,BMW of Catonsville Service,6700 Baltimore National Pike ,Baltimore,MD ,21228,39.29031,-76.77029,,www.bmwofcatonsvilleservice.com,,BMW,,,,,
TRUE,BMW of Champaign,100 Burwash Ave,Savoy,IL,61874-9682,40.07416,-88.2485,(217)356-0303,www.bmwofchampaign.com,,BMW,,,,,
TRUE,BMW of Charlottesville,1295 Richmond Rd,Charlottesville,VA,22911-3521,38.033854,-78.451011,(434)979-7222,www.bmwcharlottesville.com,,BMW,,,,,
TRUE,BMW of Chattanooga,6806 E Brainerd Rd,Chattanooga,TN,37421-3788,35.016629,-85.183064,(423)894-5660,www.bmwofchattanooga.com,,BMW,,,,,
TRUE,BMW of Columbia,5919 Two Notch Rd,Columbia,SC,29223-7224,34.0543128,-80.977301,(803)404-5400,www.bmwofcolumbia.com,,BMW,,,,,
TRUE,BMW of Columbus,6549 Whittlesey Blvd,Columbus,GA,31909-7250,32.5484,-84.9365,(706)596-2888,www.bmwofcolumbus.com,,BMW,,,,,
TRUE,BMW of Corpus Christi,4225 S Staples St,Corpus Christi,TX,78411-2701,27.7238,-97.3772,(361)991-5555,www.bmwofcc.com,,BMW,,,,,
TRUE,BMW of Dallas,6200 Lemmon Ave,Dallas,TX,75209-5718,32.834056,-96.829666,(972)247-7233,www.bmwofdallas.com,,BMW,,,,,
TRUE,BMW of Darien,140 Ledge Rd,Darien,CT,6820,41.072741,-73.4758058,855-349-6240,www.bmwdarien.com,,BMW,,,,,
TRUE,BMW of Dayton,7124 Poe Ave,Dayton,OH,45414-2546,39.850135,-84.189422,(937)890-6200,www.bmwofdayton.com,,BMW,,,,,
TRUE,BMW of Des Moines,9997 Hickman Rd,Urbandale,IA,50322-5323,41.615075,-93.755846,(800)733-4808,www.bmwdesmoines.com,,BMW,,,,,
TRUE,BMW of Devon,20 Lancaster Ave,Devon,PA,19333-1305,40.0487,-75.4167,(610)687-9350,www.bmwofdevon.com,,BMW,,,,,
TRUE,BMW of Dubuque,645 Century Dr,Dubuque,IA,52002-3705,42.492136,-90.724655,(888)348-4365,www.bmwofdubuque.com,,BMW,,,,,
TRUE,BMW of El Cajon,720 El Cajon Boulevard,El Cajon,CA,92020-4906,32.786923,-116.975717,(619)442-8888,www.bmwsouthcounty.com,,BMW,,,,,
TRUE,BMW of El Paso,6318 Montana Ave,El Paso,TX,79925-2026,31.7873,-106.4073,(915)778-9381,www.bmwofelpaso.com,,BMW,,,,,
TRUE,BMW of Escondido,1557 Auto Park Way,Escondido,CA,92029-2003,33.1166342,-117.1090007,(760)745-3000,www.bmwofescondido.com,,BMW,,,,,
TRUE,BMW of Eugene,2100 Martin Luther King Jr. Blvd.,Eugene,OR,97401-2469,44.0595662,-123.0791482,(888)845-0626,www.bmwofeugene.com,,BMW,,,,,
TRUE,BMW of Fairfax,8427 Lee Highway,Fairfax,VA,22031,38.873634,-77.237068,800-591-2541,www.bmwoffairfax.com,,BMW,,,,,
TRUE,BMW of Fairfax Collision Center,8439 Lee Highway,Fairfax,VA,22031,38.873502,-77.236818,(800) 530-0975,www.fairfaxbmwcollisioncenter.com,,BMW,,,,,
TRUE,BMW of Florence,2199 David H McLeod Blvd,Florence,SC,29501-4031,34.18708,-79.8165,(843)662-8711,www.bmwofflorence.com,,BMW,,,,,
TRUE,BMW of Fort Myers,15421 S Tamiami Trl,Fort Myers,FL,33908-4230,26.518228,-81.866996,(239)433-8378,www.bmwoffortmyers.com,,BMW,,,,,
TRUE,BMW of Fort Walton Beach,1000 N. Beal Parkway,Fort Walton Beach,FL,32547,30.454328,-86.6392599,(877) 868-2160,www.bmwfwb.com,,BMW,,,,,
TRUE,BMW of Freehold,4225 US Highway 9,Freehold,NJ,07728-8348,40.2751588,-74.2939711,(732)984-6006,www.bmwoffreehold.com,,BMW,,,,,
TRUE,BMW of Freeport,291 West Sunrise Highway ,Freeport,NY ,11520,40.65557,-73.5955,,www.bmwoffreeport.com,,BMW,,,,,
TRUE,BMW of Fremont,5720 Cushing Pkwy,Fremont,CA,94538,37.499058,-121.975239,(510) 224-4820,www.bmwoffremont.com,,BMW,,,,,
TRUE,BMW of Gainesville,2853 N Main Street,Gainesville,FL,32609-6016,29.678505,-82.319512,(352)376-4551,www.bmwofgainesville.com,,BMW,,,,,
TRUE,BMW of Greenwich,355 W Putnam Ave,Greenwich,CT,06830-5218,41.0228,-73.6392,(203)413-1900,www.bmwofgreenwich.com/,,BMW,,,,,
TRUE,BMW of Greenwich-Mamaroneck,236 W Boston Post Rd,Mamaroneck,NY,10543-3535,40.946866,-73.734725,(914)670-0011,www.bmwofmamaroneck.com/,,BMW,,,,,
TRUE,BMW of Hawaii,74-5533 Loloku St,Kailua-Kona,HI,96740,19.643907,-156.002532,(866) 659-0776,www.bmwbigisland.com,,BMW,,,,,
TRUE,BMW of Henderson,261 Auto Mall Dr,Henderson,NV,89014-6707,36.04716,-115.02399,(702)257-1010,www.desertbmwofhenderson.com,www.bmwhenderson.com,BMW,,,,,
TRUE,BMW of Honolulu,777 Kapiolani Blvd,Honolulu,HI,96813,21.300314,-157.8537777,(866) 992-9049,www.bmwhawaii.com,,BMW,,,,,
TRUE,BMW of Houston,17730 North Fwy,Houston,TX,77090,30.024632,-95.427373,(281) 305-8901,www.bmwofhoustonnorth.com,,BMW,,,,,
TRUE,BMW of Houston North in The Woodlands,17830 Interstate 45 S,The Woodlands,TX,77384-4113,30.19841,-95.45524,(936)271-3000,www.bmwofthewoodlands.com,,BMW,,,,,
TRUE,BMW of Humboldt Bay,1795 Central Ave,McKinleyville,CA,95519-3601,40.93752,-124.10071,(707)839-4269,www.bmwofhumboldtbay.com,,BMW,,,,,
TRUE,BMW of Idaho Falls,760 Northgate Mile,Idaho Falls,ID,83401-2578,43.502733,-112.027361,(208)529-4269,www.bmwofidahofalls.com,,BMW,,,,,
TRUE,BMW of Las Vegas,6900 W Sahara Ave,Las Vegas,NV,89117-2831,36.144274,-115.243085,(702)871-1010,www.desertbmwoflasvegas.com,www.bmwvegas.com,BMW,,,,,
TRUE,BMW of Little Rock,1500 N Shackleford Rd,Little Rock,AR,72211-1935,34.7677352,-92.3966718,(501)224-3200,www.bmwoflittlerock.com,,BMW,,,,,
TRUE,BMW of Macon,4785 Riverside Dr,Macon,GA,31210-1841,32.9005166,-83.6875534,(877) 739-3755,www.bmwofmacon.com,,BMW,,,,,
TRUE,BMW of Manhattan,67 Wall St,New York,NY,10005-3101,40.705626,-74.008507,(212)607-8700,www.bmwnyc.com,,BMW,,,,,
TRUE,BMW of Maui,410 Koloa Street,Kahului,HI,96732,20.887189,-156.4544362,(888) 370-5762,www.bmwofmaui.com,,BMW,,,,,
TRUE,BMW of Meridian,2000 Highway 39 N,Meridian,MS,39301-2631,32.3800158,-88.6808252,(601)483-8131,www.bmwofmeridian.com,,BMW,,,,,
TRUE,BMW of Minnetonka,15802 Wayzata Boulevard,Minnetonka,MN,55391-1411,44.971332,-93.47928,(952)303-7500,www.bmwofminnetonka.com,,BMW,,,,,
TRUE,BMW of Mobile,3025 Government Boulevard,Mobile,AL,36606,30.65534,-88.115188,(251) 476-2550,www.bmwofmobile.com,,BMW,,,,,
TRUE,BMW of Mobile Collision Center,3025 Government Blvd,Mobile,AL,36606,30.65534,-88.115188,(888) 520-4797,www.mobilecollisioncenter.com,,BMW,,,,,
TRUE,BMW of Monrovia,1425 S Mountain Ave,Monrovia,CA,91016-4204,34.137517,-117.986917,(626)358-4269,www.bmwofmonrovia.com,www.bmwofmonrovia.net,BMW,,,,,
TRUE,BMW of Monterey,1 Geary Plz,Seaside,CA,93955-3612,36.61374,-121.84433,(866)299-5459,www.bmwmonterey.com,,BMW,,,,,
TRUE,BMW of Montgomery,731 Eastern Blvd,Montgomery,AL,36117-1998,32.3697,-86.209536,(800)996-9705,www.bmwofmontgomery.com,,BMW,,,,,
TRUE,BMW of Morristown,111 Ridgedale Ave,Morristown,NJ,07960-4267,40.802987,-74.464774,(973)455-0700,www.morristownbmw.com,,BMW,,,,,
TRUE,BMW of Mountain View,150 E El Camino Real,Mountain View,CA,94040-2702,37.3801,-122.0709,(650)943-1000,www.bmwofmountainview.com,,BMW,,,,,
TRUE,BMW of Mt. Laurel,1220 Route 73,Mount Laurel,NJ,08054-2214,39.92271,-74.948368,(856)840-1400,www.bmwofmtlaurel.com,,BMW,,,,,
TRUE,BMW of Murray,4735 S State St,Murray,UT,84107-3817,40.669585,-111.88807,(801)262-2479,www.bmwofmurray.com,,BMW,,,,,
TRUE,BMW of Murrieta,26825 Auto Mall Pkwy,Murrieta,CA,92562-7061,33.529988,-117.171116,(951)249-8000,www.bmwofmurrieta.com,,BMW,,,,,
TRUE,BMW of Myrtle Beach,936 Jason Blvd.,Myrtle  Beach,SC,29577,33.7144632,-78.9016831,(866) 784-4695,www.bmwofmyrtlebeach.com,www.myrtlebeachautomotive.com,BMW,,,,,
TRUE,BMW of Nashville,4040 Armory Oaks Dr,Nashville,TN,37204-4527,36.1051503,-86.7619193,(615)850-4040,www.bmwofnashville.com,,BMW,,,,,
TRUE,BMW of New London,543 Colman St,New London,CT,06320-2601,41.3646,-72.117,(860)447-3141,www.bmwofnewlondon.com,,BMW,,,,,
TRUE,BMW of Newport,1215 W Main Rd,Middletown,RI,02842-6333,41.5322984,-71.2931103,(401)847-9600,www.bmwofnewport.com,,BMW,,,,,
TRUE,BMW of Newton,119 Hampton House Rd,Newton,NJ,07860-1496,41.08046,-74.736265,(973)579-2600,www.bmwnewton.com,,BMW,,,,,
TRUE,BMW of North Haven,610 Washington Ave,North Haven,CT,06473-1121,41.4213,-72.8396,(203)239-7272,www.bmwofnorthhaven.com,,BMW,,,,,
TRUE,BMW of Northwest Arkansas,2500 SE Moberly Lane,Bentonville,AR,72712,36.345413,-94.183815,(877) 443-0013,www.bmwofnwa.com,,BMW,,,,,
TRUE,BMW of Ocala,5145 SW College Rd,Ocala,FL,34474-5707,29.130319,-82.205444,(352)861-0234,www.BMWinOcala.com,,BMW,,,,,
TRUE,BMW of Okemos,2186 Jolly Rd,Okemos,MI,48864-5930,42.682973,-84.430114,(517)853-2600,www.bmw.okemosautocollection.com,,BMW,,,,,
TRUE,BMW of Ontario,1301 Auto Center Dr,Ontario,CA,91761-2211,34.04964,-117.54472,(909)390-7888,www.bmwofontario.com,,BMW,,,,,
TRUE,BMW of Orland Park,11030 W 159th St,Orland Park,IL,60467-4413,41.6007929,-87.8872897,(708)460-4545,www.bmwoforlandpark.com,,BMW,,,,,
TRUE,BMW of Oyster Bay,145 Pine Hollow Rd,Oyster Bay,NY,11771-4705,40.860738,-73.535201,(516)922-5555,www.oysterbaybmw.com,,BMW,,,,,
TRUE,BMW of Palm Springs,3737 E Palm Canyon Dr,Palm Springs,CA,92264-5205,33.79591,-116.505273,(760)324-7071,www.bmwps.com,,BMW,,,,,
TRUE,BMW of Peabody,221 Andover St,Peabody,MA,01960-1603,42.545114,-70.944514,(978)538-9900,www.bmwpeabody.com,,BMW,,,,,
TRUE,BMW of Peoria,1720 W Pioneer Pkwy,Peoria,IL,61615-1947,40.7834,-89.6181,(309)692-4840,www.bmwofpeoria.com,,BMW,,,,,
TRUE,BMW of Pleasant Grove,2111 W Grove Pkwy,Pleasant Grove,UT,84062-6711,40.351695,-111.767357,(801)443-2000,www.bmwofpleasantgrove.com,,BMW,,,,,
TRUE,BMW of Reading,1015 Lancaster Ave,Reading,PA,19607-1609,40.3144401,-75.9439829,(610)777-1500,www.bmwofreading.com,,BMW,,,,,
TRUE,BMW of Ridgefield,746 Danbury Rd,Ridgefield,CT,06877-2712,41.3305,-73.4731,(203)438-0471,www.BMWofRidgefield.com,,BMW,,,,,
TRUE,BMW of Riverside,3060 Adams St,Riverside,CA,92504-4014,33.922989,-117.41549,(951)373-5000,www.bmwofriverside.com,,BMW,,,,,
TRUE,BMW of Rochester,4250 W Henrietta Rd,Rochester,NY,14623-5226,43.067767,-77.6455414,(585)359-7373,www.bmwrochester.com,,BMW,,,,,
TRUE,BMW of Rochester Hills,45550 Dequindre Rd,Shelby Township,MI,48317-4505,42.627786,-83.0904257,(248)997-7700,www.bmwofrochesterhills.com,,BMW,,,,,
TRUE,BMW of Rockville,1300 Rockville Pike,Rockville,MD,20852-1412,39.069248,-77.12945,(301)984-8989,www.bmwrockville.com,,BMW,,,,,
TRUE,BMW of Roseville,500 Automall Drive,Roseville,CA,95661-3031,38.751,-121.2554,(916)782-9434,www.bmwroseville.com,www.bmwofroseville.com,BMW,,,,,
TRUE,BMW of Roxbury,840 U.S. 46,Kenvil,NJ,7847,40.8793048,-74.6356794,(877) 267-1664,www.bmwrox.com,,BMW,,,,,
TRUE,BMW of Salem,1151 Van Ness Avenue NE,Salem,OR,97301-1059,44.971448,-123.017723,(503)399-9541,www.bmwofsalem.com,,BMW,,,,,
TRUE,BMW of San Antonio,8434 Airport Blvd,San Antonio,TX,78216,29.5167247,-98.4769099,877-447-7443,www.bmwofsanantonio.com,www.bmwsa.com,BMW,,,,,
TRUE,BMW of San Diego,5090 Kearny Mesa Rd,San Diego,CA,92111-2101,32.8278,-117.1447,(858)560-5050,www.bmwofsandiego.com,,BMW,,,,,
TRUE,BMW of San Francisco,1675 Howard St,San Francisco,CA,94103-2526,37.771016,-122.417329,(415)863-9000,www.bmwsf.com,,BMW,,,,,
TRUE,BMW of Santa Maria,2150 S College Dr,Santa Maria,CA,93455-1350,34.922261,-120.425291,(805)614-0306,www.bmwsm.com,,BMW,,,,,
TRUE,BMW of Sarasota,5151 Clark Rd,Sarasota,FL,34233-3213,27.269161,-82.467198,(941)923-2700,www.bmwofsarasota.com,,BMW,,,,,
TRUE,BMW of Schererville,1400 Indianapolis Blvd,Schererville,IN,46375-1314,41.496165,-87.471071,(219)864-7333,www.bmwinschererville.com,,BMW,,,,,
TRUE,BMW of Silver Spring,3211 Automobile Blvd,Silver Spring,MD,20904-4909,39.0786,-76.9466,(301)890-3000,www.bmwofsilverspring.com,,BMW,,,,,
TRUE,BMW of Sioux Falls,101 S. Carolyn Ave,Sioux Falls,SD,57107,43.545491,-96.778328,(866) 980-3526,www.bmwofsiouxfalls.com,,BMW,,,,,
TRUE,BMW of South Atlanta,4171 Jonesboro Rd,Union City,GA,30291-2251,33.5677616,-84.5228112,(770)969-0755,www.bmwofsouthatlanta.com,,BMW,,,,,
TRUE,BMW of Southampton,759  County Road 39A,Southampton,NY,11968,40.8985926,-72.373209,(877) 885-1388,www.bmwofsouthampton.com,,BMW,,,,,
TRUE,BMW of Spokane,215 E Montgomery Ave,Spokane,WA,99207,47.6781706,-117.4075992,(877) 295-5916,www.campbmw.com,,BMW,,,,,
TRUE,BMW of Springfield,3521 E Sunshine St,Springfield,MO,65809-2814,37.1802,-93.2219,(417)889-9200,www.reliablebmw.com,,BMW,,,,,
TRUE,BMW of Sterling,21710 Auto World Circle,Sterling,VA,20166-2516,39.012732,-77.439451,(571)434-1944,www.BMWofSterling.com,,BMW,,,,,
TRUE,BMW of Stratham,71 Portsmouth Ave,Stratham,NH,03885-2522,43.0103117,-70.9186095,(603)772-0000,www.bmwofstratham.com,,BMW,,,,,
TRUE,BMW of Sudbury,"128 Boston Post Road,",Sudbury,MA,1776,42.3632688,-71.3954687,(877) 203-5102,www.bmwofsudbury.com,,BMW,,,,,
TRUE,BMW of Tenafly,301 County Rd,Tenafly,NJ,07670-1001,40.9341,-73.958,(201)568-9000,www.bmwoftenafly.com,,BMW,,,,,
TRUE,BMW of the Hudson Valley,2068 South Rd,Poughkeepsie,NY,12601-5845,41.6307227,-73.9154202,(845)462-1030,www.bmwhudsonvalley.com,,BMW,,,,,
TRUE,BMW of the Main Line,214 Bala Avenue,Bala Cynwyd,PA,19004-2920,40.005286,-75.232159,(610)668-2200,www.bmwmainline.com,,BMW,,,,,
TRUE,BMW of the Permian Basin,5715 Andrews Hwy,Midland,TX,79706-2832,31.9958204,-102.1598375,(432)522-5900,www.bmwpermianbasin.com,,BMW,,,,,
TRUE,BMW of Topeka,3030 S Kansas Ave,Topeka,KS,66611-2233,39.0131,-95.6819,(785)266-8480,www.Bmwtopeka.com,,BMW,,,,,
TRUE,BMW of Towson,700 Kenilworth Dr,Towson,MD,21204-2427,39.4099,-76.6159,(410)296-7900,www.bmwtowson.com,www.bmwoftowson.com,BMW,,,,,
TRUE,BMW of Traverse City,2801 N US Highway 31 S,Traverse City,MI,49684-4528,44.728848,-85.647247,(231)922-2002,www.foxbmwtc.com,,BMW,,,,,
TRUE,BMW of Tri-Cities,955 Aaron Dr.,Richland,WA,99352-4662,46.259623,-119.278516,(509)943-9839,www.bmwtricities.com,,BMW,,,,,
TRUE,BMW of Tucson,855 W. Wetmore Rd.,Tucson,AZ,85705-1549,32.28625,-110.985549,(520)748-1333,www.tucsonbmw.com,www.bmwoftucson.com,BMW,,,,,
TRUE,BMW of Tulsa,9702 S Memorial Dr,Tulsa,OK,74133-6171,36.022941,-95.887104,(918)663-4444,www.bmwoftulsa.com,,BMW,,,,,
TRUE,BMW of Turnersville,3400 Route 42,Turnersville,NJ,08012-1775,39.72912,-75.0298,(856)629-5500,www.bmwofturnersville.com,,BMW,,,,,
TRUE,BMW of Visalia,111 N Neeley St,Visalia,CA,93291-9024,36.33085,-119.395,(559)732-4700,www.bmwofvisalia.com,,BMW,,,,,
TRUE,BMW of Vista,1715 Hacienda Drive ,Vista ,CA ,92081,33.18657,-117.2796,855-902-6901,www.bmwofvista.com,,BMW,,,,,
TRUE,BMW of Warwick,1515 Bald Hill Rd,Warwick,RI,02886-4241,41.699479,-71.496321,(401)824-2399,www.bmwofwarwick.com,,BMW,,,,,
TRUE,BMW of Watertown,699 Straits Tpke,Watertown,CT,06795-3318,41.5731,-73.0998,(860)274-7515,www.bmwofwatertown.com,,BMW,,,,,
TRUE,BMW of West Houston,20822 Katy Freeway,Katy,TX,77449,29.786204,-95.732073,800-564-1349,www.bmwwest.com,,BMW,,,,,
TRUE,BMW of West Springfield,1712 Riverdale St,West Springfield,MA,01089-1048,42.15015,-72.630685,(877)252-3922,www.bmwwestspringfield.com,www.bmwwestspringfield.net,BMW,,,,,
TRUE,BMW of Westbrook,5 Saunders Way,Westbrook,ME,04092-4788,43.67349,-70.3385,(207)854-3200,www.billdodgebmw.com,,BMW,,,,,
TRUE,BMW of Westchester,543 Tarrytown Rd,White Plains,NY,10607,41.043735,-73.802097,(914) 761-6666,www.westchesterbmw.com,,BMW,,,,,
TRUE,BMW of Westlake,24690 Sperry Drive,Westlake,OH,44145-1531,41.475385,-81.894526,(440)845-9333,www.ganleybmw.com,www.bmwofwestlake.com,BMW,,,,,
TRUE,BMW of Wichita,11212 E. Kellogg Drive,Wichita,KS,67207-1925,37.680193,-97.206898,(316)688-5000,www.bmwofwichita.com,,BMW,,,,,
TRUE,BMW of Wichita Falls,315 Central Fwy E,Wichita Falls,TX,76301-6400,33.890613,-98.487262,(940)766-0293,www.bmwofwichitafalls.com,,BMW,,,,,
TRUE,BMW Portland,2001 SW Jefferson St,Portland,OR,97201-2464,45.51889,-122.69456,(800)226-7689,www.bmwportland.com,,BMW,,,,,
TRUE,BMW Santa Barbara,402 S Hope Ave,Santa Barbara,CA,93105-4000,34.4346775,-119.7471786,(805)682-2000,www.bmwsantabarbara.com,,BMW,,,,,
TRUE,BMW Seattle,1002 Airport Way S.,Seattle,WA,98134,47.594143,-122.325041,(877) 357-9443,www.bmwseattle.com,,BMW,,,,,
TRUE,BMW Service of Ridgefield,746 Danbury Road,Ridgefield,CT,6877,41.32958,-73.4733,(888) 691-3466,www.bmwserviceridgefield.com,,BMW,,,,,
TRUE,Bob Smith BMW,24500 Calabasas Rd,Calabasas,CA,91302-2509,34.1499035,-118.6617476,(818)346-3144,www.bobsmithbmw.com,,BMW,,,,,
TRUE,Bob Zimmerman BMW,4001 1st Ave SE,Cedar Rapids,IA,52402-3142,42.0193,-91.6324,(319)366-4000,www.zimmermansbmw.com,,BMW,,,,,
TRUE,Bobby Rahal BMW of South Hills,2610 Washington Rd,Canonsburg,PA,15317-3251,40.254838,-80.156355,(724)746-2600,www.bobbyrahalbmw.com,,BMW,,,,,
TRUE,Braman BMW,2060 Biscayne Blvd,Miami,FL,33137-5024,25.7962,-80.1893,(305)571-1200,www.bramanmotorsbmw.com,,BMW,,,,,
TRUE,Braman BMW Jupiter,1555 W. Indiantown Rd.,Jupiter,FL,33458,26.934773,-80.122511,(866) 875-9970,www.bramanbmwjupiter.com,,BMW,,,,,
TRUE,Braman BMW West Palm Beach,2901 Okeechobee Blvd,West Palm Beach,FL,33409,26.707358,-80.098161,(866) 979-3359,www.bramanbmwwpb.com,,BMW,,,,,
TRUE,Brian Harris BMW,12336 Airline Hwy,Baton Rouge,LA,70817-4413,30.3870132,-91.0436904,(225)754-1200,www.brianharrisbmw.com,,BMW,,,,,
TRUE,Burdick BMW,5947 E Circle Dr,Cicero,NY,13039-8937,43.1476655,-76.1177123,(315)459-6000,www.burdickbmw.com,,BMW,,,,,
TRUE,Cain BMW,6461 Whipple Ave NW,North Canton,OH,44720-7341,40.8747136,-81.4232075,(330)494-5588,www.cainbmw.com,,BMW,,,,,
TRUE,Capital BMW,3701 W Tennessee St,Tallahassee,FL,32304-1011,30.4593,-84.355663,(866)203-6076,www.capital-bmw.com,,BMW,,,,,
TRUE,Capital Cities BMW,617 Route 9W,Glenmont,NY,12077,42.589926,-73.797797,(888) 542-9066,www.capitalcitiesbmw.com,,BMW,,,,,
TRUE,Carbone BMW,5712 Horatio St,Utica,NY,13502-1016,43.13826,-75.216805,(855) 578-6484,www.carbonebmwonline.com,,BMW,,,,,
TRUE,Cardenas BMW,210 N Loop 499,Harlingen,TX,78550-2508,26.19166,-97.66255,(956)425-2400,www.cardenasbmw.com,,BMW,,,,,
TRUE,Casey BMW,12861 Jefferson Ave,Newport News,VA,23608-3030,37.1453177,-76.5253973,(757)989-1300,www.caseybmw.com,,BMW,,,,,
TRUE,Center BMW,5201 Van Nuys Blvd,Sherman Oaks,CA,91401-5618,34.1653,-118.4479,(818)907-9995,www.centerbmw.com,,BMW,,,,,
